CUMUN,CPRO,NPRO,NMUN,AREA_GEO,ID_AREA_GEO,POB_AREA_GEO,COD_LITERAL_SCD,ID_GRUPO,POB_GRUPO,ID_COMPLETO_GRUPO,,
03050,03,Alicante,"Campello, el",MUNICIPIO,03050,28349,,032A,28349,"03050Campello, el",,
03053,03,Alicante,Castalla,MUNICIPIO,03053,10124,,033A,10124,03053Castalla,,
03055,03,Alicante,Catral,MUNICIPIO,03055,8639,,034A,8639,03055Catral,,
03056,03,Alicante,Cocentaina,MUNICIPIO,03056,11511,,035A,11511,03056Cocentaina,,
03059,03,Alicante,Crevillent,MUNICIPIO,03059,28952,,036A,28952,03059Crevillent,,
03063,03,Alicante,Dénia,MUNICIPIO,03063,42166,,037A,42166,03063Dénia,,
03064,03,Alicante,Dolores,MUNICIPIO,03064,7470,,038A,7470,03064Dolores,,
03069,03,Alicante,Finestrat,MUNICIPIO,03069,6715,,039A,6715,03069Finestrat,,
03071,03,Alicante,Gata de Gorgos,MUNICIPIO,03071,6049,,040A,6049,03071Gata de Gorgos,,
03076,03,Alicante,Guardamar del Segura,MUNICIPIO,03076,15348,,041A,15348,03076Guardamar del Segura,,
03079,03,Alicante,Ibi,MUNICIPIO,03079,23489,,042A,23489,03079Ibi,,
03082,03,Alicante,Jávea/Xàbia,MUNICIPIO,03082,27604,,043A,27604,03082Jávea/Xàbia,,
03083,03,Alicante,Jijona/Xixona,MUNICIPIO,03083,6865,,044A,6865,03083Jijona/Xixona,,
03088,03,Alicante,Monforte del Cid,MUNICIPIO,03088,8165,,045A,8165,03088Monforte del Cid,,
03089,03,Alicante,Monóvar/Monòver,MUNICIPIO,03089,12167,,046A,12167,03089Monóvar/Monòver,,
03090,03,Alicante,Mutxamel,MUNICIPIO,03090,25352,,047A,25352,03090Mutxamel,,
03093,03,Alicante,Novelda,MUNICIPIO,03093,25651,,048A,25651,03093Novelda,,
03094,03,Alicante,"Nucia, la",MUNICIPIO,03094,18603,,049A,18603,"03094Nucia, la",,
03095,03,Alicante,Ondara,MUNICIPIO,03095,6894,,050A,6894,03095Ondara,,
03096,03,Alicante,Onil,MUNICIPIO,03096,7507,,051A,7507,03096Onil,,
03101,03,Alicante,Pedreguer,MUNICIPIO,03101,7699,,052A,7699,03101Pedreguer,,
03102,03,Alicante,Pego,MUNICIPIO,03102,10128,,053A,10128,03102Pego,,
03104,03,Alicante,Petrer,MUNICIPIO,03104,34276,,054A,34276,03104Petrer,,
03105,03,Alicante,"Pinós, el/Pinoso",MUNICIPIO,03105,7966,,055A,7966,"03105Pinós, el/Pinoso",,
03107,03,Alicante,Polop,MUNICIPIO,03107,4965,,056A,4965,03107Polop,,
03111,03,Alicante,Redován,MUNICIPIO,03111,7869,,057A,7869,03111Redován,,
03113,03,Alicante,Rojales,MUNICIPIO,03113,16963,,058A,16963,03113Rojales,,
03118,03,Alicante,San Fulgencio,MUNICIPIO,03118,7855,,059A,7855,03118San Fulgencio,,
03119,03,Alicante,Sant Joan d'Alacant,MUNICIPIO,03119,23915,,060A,23915,03119Sant Joan d'Alacant,,
03120,03,Alicante,San Miguel de Salinas,MUNICIPIO,03120,6034,,061A,6034,03120San Miguel de Salinas,,
03121,03,Alicante,Santa Pola,MUNICIPIO,03121,32306,,062A,32306,03121Santa Pola,,
03139,03,Alicante,"Villajoyosa/Vila Joiosa, la",MUNICIPIO,03139,34673,,063A,34673,"03139Villajoyosa/Vila Joiosa, la",,
03140,03,Alicante,Villena,MUNICIPIO,03140,33964,,064A,33964,03140Villena,,
03902,03,Alicante,Pilar de la Horadada,MUNICIPIO,03902,21905,,065A,21905,03902Pilar de la Horadada,,
03009,03,Alicante,Alcoy/Alcoi,DISTRITO,0300901,4570,,066A,4570,0300901Alcoy/Alcoi,,
03009,03,Alicante,Alcoy/Alcoi,DISTRITO,0300902,7485,,067A,7485,0300902Alcoy/Alcoi,,
03009,03,Alicante,Alcoy/Alcoi,DISTRITO,0300903,7343,,068A,7343,0300903Alcoy/Alcoi,,
03009,03,Alicante,Alcoy/Alcoi,DISTRITO,0300904,8581,,069A,8581,0300904Alcoy/Alcoi,,
03009,03,Alicante,Alcoy/Alcoi,DISTRITO,0300905,7309,,070A,7309,0300905Alcoy/Alcoi,,
03009,03,Alicante,Alcoy/Alcoi,DISTRITO,0300906,5506,,071A,5506,0300906Alcoy/Alcoi,,
03009,03,Alicante,Alcoy/Alcoi,DISTRITO,0300907,7849,,072A,7849,0300907Alcoy/Alcoi,,
03031,03,Alicante,Benidorm,DISTRITO,0303101,17514,,073A,17514,0303101Benidorm,,
03031,03,Alicante,Benidorm,DISTRITO,0303102,18984,,074A,18984,0303102Benidorm,,
03031,03,Alicante,Benidorm,DISTRITO,0303103,21931,,075A,21931,0303103Benidorm,,
03031,03,Alicante,Benidorm,DISTRITO,0303104,10292,,076A,10292,0303104Benidorm,,
03065,03,Alicante,Elche/Elx,DISTRITO,0306501,30160,,077A,30160,0306501Elche/Elx,,
03065,03,Alicante,Elche/Elx,DISTRITO,0306502,34165,,078A,34165,0306502Elche/Elx,,
03065,03,Alicante,Elche/Elx,DISTRITO,0306503,34718,,079A,34718,0306503Elche/Elx,,
03065,03,Alicante,Elche/Elx,DISTRITO,0306504,29896,,080A,29896,0306504Elche/Elx,,
03065,03,Alicante,Elche/Elx,DISTRITO,0306505,32386,,081A,32386,0306505Elche/Elx,,
03065,03,Alicante,Elche/Elx,SECCIÓN,0306506001 ,1008,,082A,28073,0306506001 Elche/Elx,,
03065,03,Alicante,Elche/Elx,SECCIÓN,0306506002 ,738,,082A,28073,0306506002 Elche/Elx,,
03065,03,Alicante,Elche/Elx,SECCIÓN,0306506003 ,1396,,082A,28073,0306506003 Elche/Elx,,
03065,03,Alicante,Elche/Elx,SECCIÓN,0306506004 ,1638,,082A,28073,0306506004 Elche/Elx,,
03065,03,Alicante,Elche/Elx,SECCIÓN,0306506005 ,827,,082A,28073,0306506005 Elche/Elx,,
03065,03,Alicante,Elche/Elx,SECCIÓN,0306506006 ,1262,,082A,28073,0306506006 Elche/Elx,,
03065,03,Alicante,Elche/Elx,SECCIÓN,0306506007 ,1075,,082A,28073,0306506007 Elche/Elx,,
03065,03,Alicante,Elche/Elx,SECCIÓN,0306506008 ,1378,,082A,28073,0306506008 Elche/Elx,,
03065,03,Alicante,Elche/Elx,SECCIÓN,0306506009 ,1747,,082A,28073,0306506009 Elche/Elx,,
03065,03,Alicante,Elche/Elx,SECCIÓN,0306506010 ,1076,,082A,28073,0306506010 Elche/Elx,,
03065,03,Alicante,Elche/Elx,SECCIÓN,0306506011 ,1391,,082A,28073,0306506011 Elche/Elx,,
03065,03,Alicante,Elche/Elx,SECCIÓN,0306506012 ,1276,,082A,28073,0306506012 Elche/Elx,,
03065,03,Alicante,Elche/Elx,SECCIÓN,0306506013 ,1111,,082A,28073,0306506013 Elche/Elx,,
03065,03,Alicante,Elche/Elx,SECCIÓN,0306506014 ,1327,,082A,28073,0306506014 Elche/Elx,,
03065,03,Alicante,Elche/Elx,SECCIÓN,0306506015 ,2396,,082A,28073,0306506015 Elche/Elx,,
03065,03,Alicante,Elche/Elx,SECCIÓN,0306506016 ,893,,082A,28073,0306506016 Elche/Elx,,
03065,03,Alicante,Elche/Elx,SECCIÓN,0306506017 ,1024,,082A,28073,0306506017 Elche/Elx,,
03065,03,Alicante,Elche/Elx,SECCIÓN,0306506018 ,869,,082A,28073,0306506018 Elche/Elx,,
03065,03,Alicante,Elche/Elx,SECCIÓN,0306506019 ,977,,082A,28073,0306506019 Elche/Elx,,
03065,03,Alicante,Elche/Elx,SECCIÓN,0306506020 ,1440,,082A,28073,0306506020 Elche/Elx,,
03065,03,Alicante,Elche/Elx,SECCIÓN,0306506021 ,1353,,082A,28073,0306506021 Elche/Elx,,
03065,03,Alicante,Elche/Elx,SECCIÓN,0306506022 ,1871,,082A,28073,0306506022 Elche/Elx,,
03065,03,Alicante,Elche/Elx,DISTRITO,0306507,41821,,083A,43119,0306507Elche/Elx,,
03065,03,Alicante,Elche/Elx,SECCIÓN,0306506023,1298,,083A,43119,0306506023 Elche/Elx,,
03066,03,Alicante,Elda,DISTRITO,0306601,6514,,084A,6514,0306601Elda,,
03066,03,Alicante,Elda,DISTRITO,0306604,25806,,085A,25806,0306604Elda,,
03066,03,Alicante,Elda,DISTRITO,0306605,13208,,086A,13208,0306605Elda,,
03099,03,Alicante,Orihuela,DISTRITO,0309901,6870,,087A,6870,0309901Orihuela,,
03099,03,Alicante,Orihuela,DISTRITO,0309902,11165,,088A,11165,0309902Orihuela,,
03099,03,Alicante,Orihuela,DISTRITO,0309903,4915,,089A,4915,0309903Orihuela,,
03099,03,Alicante,Orihuela,DISTRITO,0309904,9299,,090A,9299,0309904Orihuela,,
03099,03,Alicante,Orihuela,DISTRITO,0309905,23048,,091A,23048,0309905Orihuela,,
03099,03,Alicante,Orihuela,DISTRITO,0309906,8305,,092A,8305,0309906Orihuela,,
03099,03,Alicante,Orihuela,DISTRITO,0309907,8214,,093A,8214,0309907Orihuela,,
03122,03,Alicante,San Vicente del Raspeig/Sant Vicent del Raspeig,DISTRITO,0312201,26490,,094A,26490,0312201San Vicente del Raspeig/Sant Vicent del Raspeig,,
03122,03,Alicante,San Vicente del Raspeig/Sant Vicent del Raspeig,DISTRITO,0312202,13673,,095A,13673,0312202San Vicente del Raspeig/Sant Vicent del Raspeig,,
03122,03,Alicante,San Vicente del Raspeig/Sant Vicent del Raspeig,DISTRITO,0312203,18222,,096A,18222,0312203San Vicente del Raspeig/Sant Vicent del Raspeig,,
03133,03,Alicante,Torrevieja,DISTRITO,0313301,22901,,097A,22901,0313301Torrevieja,,
03133,03,Alicante,Torrevieja,DISTRITO,0313302,23442,,098A,23442,0313302Torrevieja,,
03133,03,Alicante,Torrevieja,DISTRITO,0313303,36994,,099A,36994,0313303Torrevieja,,
03014,03,Alicante,Alicante/Alacant,SCD,ES021D01001,21462,Alicante sub-city dist. Number 1,100A,21462,SCD Alicante sub-city dist. Number 1,,
03014,03,Alicante,Alicante/Alacant,SCD,ES021D02002,19782,Alicante sub-city dist. Number 2-A,101A,19782,SCD Alicante sub-city dist. Number 2-A,,
03014,03,Alicante,Alicante/Alacant,SCD,ES021D02003,14899,Alicante sub-city dist. Number 2-B,102A,14899,SCD Alicante sub-city dist. Number 2-B,,
03014,03,Alicante,Alicante/Alacant,SCD,ES021D03004,21273,Alicante sub-city dist. Number 3-A,103A,21273,SCD Alicante sub-city dist. Number 3-A,,
03014,03,Alicante,Alicante/Alacant,SCD,ES021D03005,13668,Alicante sub-city dist. Number 3-B,104A,13668,SCD Alicante sub-city dist. Number 3-B,,
03014,03,Alicante,Alicante/Alacant,SCD,ES021D03006,15464,Alicante sub-city dist. Number 3-C,105A,15464,SCD Alicante sub-city dist. Number 3-C,,
03014,03,Alicante,Alicante/Alacant,SCD,ES021D04007,23377,Alicante sub-city dist. Number 4-A,106A,23377,SCD Alicante sub-city dist. Number 4-A,,
03014,03,Alicante,Alicante/Alacant,SCD,ES021D04008,18102,Alicante sub-city dist. Number 4-B,107A,18102,SCD Alicante sub-city dist. Number 4-B,,
03014,03,Alicante,Alicante/Alacant,SCD,ES021D04009,34728,Alicante sub-city dist. Number 4-C,108A,34728,SCD Alicante sub-city dist. Number 4-C,,
03014,03,Alicante,Alicante/Alacant,SCD,ES021D05010,19435,Alicante sub-city dist. Number 5-A,109A,19435,SCD Alicante sub-city dist. Number 5-A,,
03014,03,Alicante,Alicante/Alacant,SCD,ES021D05011,13220,Alicante sub-city dist. Number 5-B,110A,13220,SCD Alicante sub-city dist. Number 5-B,,
03014,03,Alicante,Alicante/Alacant,SCD,ES021D06012,24471,Alicante sub-city dist. Number 6-A,111A,24471,SCD Alicante sub-city dist. Number 6-A,,
03014,03,Alicante,Alicante/Alacant,SCD,ES021D06013,26057,Alicante sub-city dist. Number 6-B,112A,26057,SCD Alicante sub-city dist. Number 6-B,,
03014,03,Alicante,Alicante/Alacant,SCD,ES021D07014,20368,Alicante sub-city dist. Number 7-A,113A,20368,SCD Alicante sub-city dist. Number 7-A,,
03014,03,Alicante,Alicante/Alacant,SCD,ES021D07015,9397,Alicante sub-city dist. Number 7-B,114A,9397,SCD Alicante sub-city dist. Number 7-B,,
03014,03,Alicante,Alicante/Alacant,SCD,ES021D08016,13720,Alicante sub-city dist. Number 8-A,115A,13720,SCD Alicante sub-city dist. Number 8-A,,
03014,03,Alicante,Alicante/Alacant,SCD,ES021D08017,25464,Alicante sub-city dist. Number 8-B,116A,25464,SCD Alicante sub-city dist. Number 8-B,,
04024,04,Almería,Benahadux,MUNICIPIO,04024,4382,,01AL,8419,04024Benahadux,,
04074,04,Almería,Pechina,MUNICIPIO,04074,4037,,01AL,8419,04074Pechina,,
04038,04,Almería,Dalías,MUNICIPIO,04038,4006,,02AL,7015,04038Dalías,,
04904,04,Almería,Balanegra,MUNICIPIO,04904,3009,,02AL,7015,04904Balanegra,,
04007,04,Almería,Alcolea,MUNICIPIO,04007,825,,03AL,5941,04007Alcolea,,
04014,04,Almería,Almócita,MUNICIPIO,04014,169,,03AL,5941,04014Almócita,,
04020,04,Almería,Bayárcal,MUNICIPIO,04020,317,,03AL,5941,04020Bayárcal,,
04023,04,Almería,Beires,MUNICIPIO,04023,110,,03AL,5941,04023Beires,,
04030,04,Almería,Canjáyar,MUNICIPIO,04030,1214,,03AL,5941,04030Canjáyar,,
04046,04,Almería,Fondón,MUNICIPIO,04046,989,,03AL,5941,04046Fondón,,
04057,04,Almería,Láujar de Andarax,MUNICIPIO,04057,1536,,03AL,5941,04057Láujar de Andarax,,
04071,04,Almería,Padules,MUNICIPIO,04071,410,,03AL,5941,04071Padules,,
04073,04,Almería,Paterna del Río,MUNICIPIO,04073,371,,03AL,5941,04073Paterna del Río,,
04001,04,Almería,Abla,MUNICIPIO,04001,1249,,04AL,5593,04001Abla,,
04002,04,Almería,Abrucena,MUNICIPIO,04002,1202,,04AL,5593,04002Abrucena,,
04045,04,Almería,Fiñana,MUNICIPIO,04045,1994,,04AL,5593,04045Fiñana,,
04067,04,Almería,Ohanes,MUNICIPIO,04067,580,,04AL,5593,04067Ohanes,,
04901,04,Almería,"Tres Villas, Las",MUNICIPIO,04901,568,,04AL,5593,"04901Tres Villas, Las",,
04047,04,Almería,Gádor,MUNICIPIO,04047,3012,,05AL,4881,04047Gádor,,
04078,04,Almería,Rioja,MUNICIPIO,04078,1417,,05AL,4881,04078Rioja,,
04081,04,Almería,Santa Fe de Mondújar,MUNICIPIO,04081,452,,05AL,4881,04081Santa Fe de Mondújar,,
04011,04,Almería,Alhama de Almería,MUNICIPIO,04011,3641,,06AL,5112,04011Alhama de Almería,,
04041,04,Almería,Enix,MUNICIPIO,04041,466,,06AL,5112,04041Enix,,
04043,04,Almería,Felix,MUNICIPIO,04043,628,,06AL,5112,04043Felix,,
04091,04,Almería,Terque,MUNICIPIO,04091,377,,06AL,5112,04091Terque,,
04005,04,Almería,Alboloduy,MUNICIPIO,04005,616,,07AL,5227,04005Alboloduy,,
04010,04,Almería,Alhabia,MUNICIPIO,04010,671,,07AL,5227,04010Alhabia,,
04012,04,Almería,Alicún,MUNICIPIO,04012,206,,07AL,5227,04012Alicún,,
04015,04,Almería,Alsodux,MUNICIPIO,04015,125,,07AL,5227,04015Alsodux,,
04028,04,Almería,Bentarique,MUNICIPIO,04028,238,,07AL,5227,04028Bentarique,,
04050,04,Almería,Gérgal,MUNICIPIO,04050,1030,,07AL,5227,04050Gérgal,,
04051,04,Almería,Huécija,MUNICIPIO,04051,480,,07AL,5227,04051Huécija,,
04054,04,Almería,Illar,MUNICIPIO,04054,394,,07AL,5227,04054Illar,,
04055,04,Almería,Instinción,MUNICIPIO,04055,448,,07AL,5227,04055Instinción,,
04065,04,Almería,Nacimiento,MUNICIPIO,04065,495,,07AL,5227,04065Nacimiento,,
04077,04,Almería,Rágol,MUNICIPIO,04077,316,,07AL,5227,04077Rágol,,
04080,04,Almería,Santa Cruz de Marchena,MUNICIPIO,04080,208,,07AL,5227,04080Santa Cruz de Marchena,,
04009,04,Almería,Alcudia de Monteagud,MUNICIPIO,04009,152,,08AL,5888,04009Alcudia de Monteagud,,
04026,04,Almería,Benitagla,MUNICIPIO,04026,58,,08AL,5888,04026Benitagla,,
04027,04,Almería,Benizalón,MUNICIPIO,04027,254,,08AL,5888,04027Benizalón,,
04033,04,Almería,Castro de Filabres,MUNICIPIO,04033,123,,08AL,5888,04033Castro de Filabres,,
04036,04,Almería,Chercos,MUNICIPIO,04036,278,,08AL,5888,04036Chercos,,
04068,04,Almería,Olula de Castro,MUNICIPIO,04068,196,,08AL,5888,04068Olula de Castro,,
04082,04,Almería,Senés,MUNICIPIO,04082,295,,08AL,5888,04082Senés,,
04088,04,Almería,Tabernas,MUNICIPIO,04088,3688,,08AL,5888,04088Tabernas,,
04090,04,Almería,Tahal,MUNICIPIO,04090,362,,08AL,5888,04090Tahal,,
04094,04,Almería,Turrillas,MUNICIPIO,04094,240,,08AL,5888,04094Turrillas,,
04097,04,Almería,Velefique,MUNICIPIO,04097,242,,08AL,5888,04097Velefique,,
04008,04,Almería,Alcóntar,MUNICIPIO,04008,505,,09AL,6548,04008Alcóntar,,
04019,04,Almería,Bacares,MUNICIPIO,04019,246,,09AL,6548,04019Bacares,,
04021,04,Almería,Bayarque,MUNICIPIO,04021,215,,09AL,6548,04021Bayarque,,
04083,04,Almería,Serón,MUNICIPIO,04083,2041,,09AL,6548,04083Serón,,
04092,04,Almería,Tíjola,MUNICIPIO,04092,3541,,09AL,6548,04092Tíjola,,
04018,04,Almería,Armuña de Almanzora,MUNICIPIO,04018,302,,10AL,5728,04018Armuña de Almanzora,,
04061,04,Almería,Lúcar,MUNICIPIO,04061,763,,10AL,5728,04061Lúcar,,
04070,04,Almería,Oria,MUNICIPIO,04070,2249,,10AL,5728,04070Oria,,
04076,04,Almería,Purchena,MUNICIPIO,04076,1618,,10AL,5728,04076Purchena,,
04085,04,Almería,Somontín,MUNICIPIO,04085,446,,10AL,5728,04085Somontín,,
04096,04,Almería,Urrácal,MUNICIPIO,04096,350,,10AL,5728,04096Urrácal,,
04037,04,Almería,Chirivel,MUNICIPIO,04037,1472,,11AL,4614,04037Chirivel,,
04063,04,Almería,María,MUNICIPIO,04063,1238,,11AL,4614,04063María,,
04098,04,Almería,Vélez-Blanco,MUNICIPIO,04098,1904,,11AL,4614,04098Vélez-Blanco,,
04056,04,Almería,Laroya,MUNICIPIO,04056,192,,12AL,6259,04056Laroya,,
04062,04,Almería,Macael,MUNICIPIO,04062,5482,,12AL,6259,04062Macael,,
04084,04,Almería,Sierro,MUNICIPIO,04084,381,,12AL,6259,04084Sierro,,
04087,04,Almería,Suflí,MUNICIPIO,04087,204,,12AL,6259,04087Suflí,,
04017,04,Almería,Arboleas,MUNICIPIO,04017,4596,,13AL,8526,04017Arboleas,,
04089,04,Almería,Taberno,MUNICIPIO,04089,925,,13AL,8526,04089Taberno,,
04103,04,Almería,Zurgena,MUNICIPIO,04103,3005,,13AL,8526,04103Zurgena,,
04004,04,Almería,Albánchez,MUNICIPIO,04004,741,,14AL,7695,04004Albánchez,,
04031,04,Almería,Cantoria,MUNICIPIO,04031,3204,,14AL,7695,04031Cantoria,,
04034,04,Almería,Cóbdar,MUNICIPIO,04034,171,,14AL,7695,04034Cóbdar,,
04044,04,Almería,Fines,MUNICIPIO,04044,2079,,14AL,7695,04044Fines,,
04058,04,Almería,Líjar,MUNICIPIO,04058,390,,14AL,7695,04058Líjar,,
04072,04,Almería,Partaloa,MUNICIPIO,04072,1110,,14AL,7695,04072Partaloa,,
04060,04,Almería,Lucainena de las Torres,MUNICIPIO,04060,538,,15AL,7308,04060Lucainena de las Torres,,
04086,04,Almería,Sorbas,MUNICIPIO,04086,2388,,15AL,7308,04086Sorbas,,
04093,04,Almería,Turre,MUNICIPIO,04093,3549,,15AL,7308,04093Turre,,
04095,04,Almería,Uleila del Campo,MUNICIPIO,04095,833,,15AL,7308,04095Uleila del Campo,,
04016,04,Almería,Antas,MUNICIPIO,04016,3182,,16AL,8424,04016Antas,,
04022,04,Almería,Bédar,MUNICIPIO,04022,971,,16AL,8424,04022Bédar,,
04048,04,Almería,"Gallardos, Los",MUNICIPIO,04048,2794,,16AL,8424,"04048Gallardos, Los",,
04059,04,Almería,Lubrín,MUNICIPIO,04059,1477,,16AL,8424,04059Lubrín,,
04013,04,Almería,Almería,DISTRITO,0401301,3230,,17AL,9593,0401301Almería,,
04013,04,Almería,Almería,DISTRITO,0401302,6363,,17AL,9593,0401302Almería,,
04003,04,Almería,Adra,MUNICIPIO,04003,25148,,18AL,25148,04003Adra,,
04006,04,Almería,Albox,MUNICIPIO,04006,11805,,19AL,11805,04006Albox,,
04029,04,Almería,Berja,MUNICIPIO,04029,12415,,20AL,12415,04029Berja,,
04032,04,Almería,Carboneras,MUNICIPIO,04032,8004,,21AL,8004,04032Carboneras,,
04035,04,Almería,Cuevas del Almanzora,MUNICIPIO,04035,14081,,22AL,14081,04035Cuevas del Almanzora,,
04049,04,Almería,Garrucha,MUNICIPIO,04049,9212,,23AL,9212,04049Garrucha,,
04052,04,Almería,Huércal de Almería,MUNICIPIO,04052,17651,,24AL,17651,04052Huércal de Almería,,
04053,04,Almería,Huércal-Overa,MUNICIPIO,04053,19127,,25AL,19127,04053Huércal-Overa,,
04064,04,Almería,Mojácar,MUNICIPIO,04064,6403,,26AL,6403,04064Mojácar,,
04066,04,Almería,Níjar,MUNICIPIO,04066,30663,,27AL,30663,04066Níjar,,
04069,04,Almería,Olula del Río,MUNICIPIO,04069,6210,,28AL,6210,04069Olula del Río,,
04075,04,Almería,Pulpí,MUNICIPIO,04075,10055,,29AL,10055,04075Pulpí,,
04099,04,Almería,Vélez-Rubio,MUNICIPIO,04099,6555,,30AL,6555,04099Vélez-Rubio,,
04100,04,Almería,Vera,MUNICIPIO,04100,16452,,31AL,16452,04100Vera,,
04101,04,Almería,Viator,MUNICIPIO,04101,5885,,32AL,5885,04101Viator,,
04102,04,Almería,Vícar,MUNICIPIO,04102,26028,,33AL,26028,04102Vícar,,
04903,04,Almería,"Mojonera, La",MUNICIPIO,04903,9021,,34AL,9021,"04903Mojonera, La",,
04013,04,Almería,Almería,DISTRITO,0401303,11422,,35AL,11422,0401303Almería,,
04013,04,Almería,Almería,DISTRITO,0401304,6841,,36AL,6841,0401304Almería,,
04013,04,Almería,Almería,DISTRITO,0401305,14217,,37AL,14217,0401305Almería,,
04013,04,Almería,Almería,DISTRITO,0401306,65642,,38AL,65642,0401306Almería,,
04013,04,Almería,Almería,SECCIÓN,0401307001,1461,,39AL,27580,0401307001 Almería,,
04013,04,Almería,Almería,SECCIÓN,0401307002,953,,39AL,27580,0401307002 Almería,,
04013,04,Almería,Almería,SECCIÓN,0401307006,1231,,39AL,27580,0401307006 Almería,,
04013,04,Almería,Almería,SECCIÓN,0401307008,972,,39AL,27580,0401307008 Almería,,
04013,04,Almería,Almería,SECCIÓN,0401307032,909,,39AL,27580,0401307032 Almería,,
04013,04,Almería,Almería,SECCIÓN,0401307034,1049,,39AL,27580,0401307034 Almería,,
04013,04,Almería,Almería,SECCIÓN,0401307005,1420,,39AL,27580,0401307005 Almería,,
04013,04,Almería,Almería,SECCIÓN,0401307010,1375,,39AL,27580,0401307010 Almería,,
04013,04,Almería,Almería,SECCIÓN,0401307025,1706,,39AL,27580,0401307025 Almería,,
04013,04,Almería,Almería,SECCIÓN,0401307003,1359,,39AL,27580,0401307003 Almería,,
04013,04,Almería,Almería,SECCIÓN,0401307004,2182,,39AL,27580,0401307004 Almería,,
04013,04,Almería,Almería,SECCIÓN,0401307037,861,,39AL,27580,0401307037 Almería,,
04013,04,Almería,Almería,SECCIÓN,0401307007,730,,39AL,27580,0401307007 Almería,,
04013,04,Almería,Almería,SECCIÓN,0401307026,1361,,39AL,27580,0401307026 Almería,,
04013,04,Almería,Almería,SECCIÓN,0401307033,1052,,39AL,27580,0401307033 Almería,,
04013,04,Almería,Almería,SECCIÓN,0401307027,1107,,39AL,27580,0401307027 Almería,,
04013,04,Almería,Almería,SECCIÓN,0401307029,1403,,39AL,27580,0401307029 Almería,,
04013,04,Almería,Almería,SECCIÓN,0401307047,1353,,39AL,27580,0401307047 Almería,,
04013,04,Almería,Almería,SECCIÓN,0401307011,1478,,39AL,27580,0401307011 Almería,,
04013,04,Almería,Almería,SECCIÓN,0401307028,2254,,39AL,27580,0401307028 Almería,,
04013,04,Almería,Almería,SECCIÓN,0401307031,1364,,39AL,27580,0401307031 Almería,,
04013,04,Almería,Almería,DISTRITO,0401308,16712,,40AL,16712,0401308Almería,,
04079,04,Almería,Roquetas de Mar,DISTRITO,0407901,39377,,41AL,39377,0407901Roquetas de Mar,,
04079,04,Almería,Roquetas de Mar,DISTRITO,0407902,57423,,42AL,57423,0407902Roquetas de Mar,,
04902,04,Almería,"Ejido, El",SECCIÓN,0490201034,2094,,43AL,31455,"0490201034 Ejido, El",,
04902,04,Almería,"Ejido, El",SECCIÓN,0490201005,1297,,43AL,31455,"0490201005 Ejido, El",,
04902,04,Almería,"Ejido, El",SECCIÓN,0490201007,2586,,43AL,31455,"0490201007 Ejido, El",,
04902,04,Almería,"Ejido, El",SECCIÓN,0490201026,1797,,43AL,31455,"0490201026 Ejido, El",,
04902,04,Almería,"Ejido, El",SECCIÓN,0490201040,909,,43AL,31455,"0490201040 Ejido, El",,
04902,04,Almería,"Ejido, El",SECCIÓN,0490201004,1880,,43AL,31455,"0490201004 Ejido, El",,
04902,04,Almería,"Ejido, El",SECCIÓN,0490201022,1961,,43AL,31455,"0490201022 Ejido, El",,
04902,04,Almería,"Ejido, El",SECCIÓN,0490201006,1617,,43AL,31455,"0490201006 Ejido, El",,
04902,04,Almería,"Ejido, El",SECCIÓN,0490201021,1343,,43AL,31455,"0490201021 Ejido, El",,
04902,04,Almería,"Ejido, El",SECCIÓN,0490201030,930,,43AL,31455,"0490201030 Ejido, El",,
04902,04,Almería,"Ejido, El",SECCIÓN,0490201033,1258,,43AL,31455,"0490201033 Ejido, El",,
04902,04,Almería,"Ejido, El",SECCIÓN,0490201035,2228,,43AL,31455,"0490201035 Ejido, El",,
04902,04,Almería,"Ejido, El",SECCIÓN,0490201038,1330,,43AL,31455,"0490201038 Ejido, El",,
04902,04,Almería,"Ejido, El",SECCIÓN,0490201049,1547,,43AL,31455,"0490201049 Ejido, El",,
04902,04,Almería,"Ejido, El",SECCIÓN,0490201041,1371,,43AL,31455,"0490201041 Ejido, El",,
04902,04,Almería,"Ejido, El",SECCIÓN,0490201023,1637,,43AL,31455,"0490201023 Ejido, El",,
04902,04,Almería,"Ejido, El",SECCIÓN,0490201024,1662,,43AL,31455,"0490201024 Ejido, El",,
04902,04,Almería,"Ejido, El",SECCIÓN,0490201027,1952,,43AL,31455,"0490201027 Ejido, El",,
04902,04,Almería,"Ejido, El",SECCIÓN,0490201017,1054,,43AL,31455,"0490201017 Ejido, El",,
04902,04,Almería,"Ejido, El",SECCIÓN,0490201028,1002,,43AL,31455,"0490201028 Ejido, El",,
04902,04,Almería,"Ejido, El",SECCIÓN,0490201010,1540,,44AL,25195,"0490201010 Ejido, El",,
04902,04,Almería,"Ejido, El",SECCIÓN,0490201012,1962,,44AL,25195,"0490201012 Ejido, El",,
04902,04,Almería,"Ejido, El",SECCIÓN,0490201008,2813,,44AL,25195,"0490201008 Ejido, El",,
04902,04,Almería,"Ejido, El",SECCIÓN,0490201025,2840,,44AL,25195,"0490201025 Ejido, El",,
04902,04,Almería,"Ejido, El",SECCIÓN,0490201011,2956,,44AL,25195,"0490201011 Ejido, El",,
